1.0914622581 15.0860092593 0.0572680272562 [76, 117]
0.14026338888 16.3174425926 -0.0873005237566 [90, 98]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
0.701363056289 15.5259384259 -0.00505329540956 [93, 122]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
1.01148524176 15.2114314815 0.0447213844112 [72, 103]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
7.56977202981 15.2046050926 0.055212887933 [3, 2]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
5.05469619195 15.0351273148 0.106569002336 [17, 51]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]
5.05350020573 15.0024606481 0.105771488515 [19, 47]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]
5.05350020573 15.0024606481 0.105771488515 [19, 47]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]
5.05350020573 15.0024606481 0.105771488515 [19, 47]
0.195379907342 16.0362314815 -0.080857790187 [88, 101]
6.56204787085 15.0444606481 0.0727082254308 [3, 31]
1.50575059774 15.0519259259 0.119425857696 [64, 102]
1.23654041642 15.0099814815 0.173246876693 [38, 69]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]
5.05350020573 15.0024606481 0.105771488515 [19, 47]
0.195379907342 16.0362314815 -0.080857790187 [88, 101]
6.56204787085 15.0444606481 0.0727082254308 [3, 31]
1.50575059774 15.0519259259 0.119425857696 [64, 102]
1.23654041642 15.0099814815 0.173246876693 [38, 69]
5.04711620946 15.0069828704 0.107868623365 [19, 49]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
1.44673846062 15.0544606481 0.161937631246 [109, 173]
1.20070217838 15.0650425926 0.074122397468 [78, 122]
0.438531204736 15.6443759259 -0.0467394338321 [82, 102]
1.25742616441 15.0457981481 0.170798038125 [106, 170]
2.06510842844 15.0000717593 0.149025164698 [31, 63]
1.50334383333 15.0616981481 0.119076918975 [64, 101]
0.538732187997 15.557849537 -0.0311290367408 [91, 118]
0.121411455552 16.2871828704 -0.0893436803856 [97, 109]
1.37340476071 15.0163828704 0.16448532217 [33, 72]
6.78743612617 15.0678259259 0.0719040223645 [10, 21]
0.685102244219 15.3453981481 -0.00767996594157 [78, 106]
7.51160693112 15.1274703704 0.056286915966 [2, 5]
0.975045566448 15.1415203704 0.0389523278282 [80, 119]
5.05350020573 15.0024606481 0.105771488515 [19, 47]
0.195379907342 16.0362314815 -0.080857790187 [88, 101]
6.56204787085 15.0444606481 0.0727082254308 [3, 31]
1.50575059774 15.0519259259 0.119425857696 [64, 102]
1.23654041642 15.0099814815 0.173246876693 [38, 69]
5.04711620946 15.0069828704 0.107868623365 [19, 49]

1.0914622581 15.0860092593 0.0572680272562 [76, 117]
8.18757209387 15.0157162037 0.0644336912377 [3, 18]
0.586291067364 15.5262606481 -0.023566080962 [91, 119]
7.20886986664 15.0631384259 0.0703566083054 [9, 20]
0.0107999377922 17.3577092593 -0.099256974274 [102, 98]
1.52554521481 15.012349537 0.122292515188 [65, 110]
